index,temp_key,humidity_key,windspeed_key,season_key,weather_key,hour_key,datekey,demand,data_extract_ts
2265,12,44,7,2,2,5,20230409,5,2025-11-18 11:50:37
2266,12,44,6,2,2,6,20230409,13,2025-11-18 11:50:37
2267,12,44,9,2,2,7,20230409,21,2025-11-18 11:50:37
2268,4,44,9,2,2,8,20230409,54,2025-11-18 11:50:37
2269,11,10,15,2,2,9,20230409,98,2025-11-18 11:50:37
2270,11,10,8,2,2,10,20230409,133,2025-11-18 11:50:37
2271,6,1,1,2,2,11,20230409,142,2025-11-18 11:50:37
2272,6,1,8,2,2,12,20230409,202,2025-11-18 11:50:37
2273,6,1,1,2,2,13,20230409,222,2025-11-18 11:50:37
2274,6,1,8,2,2,14,20230409,212,2025-11-18 11:50:37
2275,6,10,1,2,2,15,20230409,201,2025-11-18 11:50:37
2276,5,8,1,2,2,16,20230409,191,2025-11-18 11:50:37
2277,5,8,2,2,2,17,20230409,257,2025-11-18 11:50:37
2278,5,8,15,2,2,18,20230409,177,2025-11-18 11:50:37
2279,5,8,8,2,2,19,20230409,130,2025-11-18 11:50:37
2280,5,10,9,2,2,20,20230409,93,2025-11-18 11:50:37
2281,6,44,8,2,2,21,20230409,75,2025-11-18 11:50:37
2282,6,44,8,2,2,22,20230409,87,2025-11-18 11:50:37
2283,5,10,2,2,2,23,20230409,57,2025-11-18 11:50:37
2284,5,10,2,2,2,0,20230410,53,2025-11-18 11:50:37
2285,5,10,8,2,2,1,20230410,37,2025-11-18 11:50:37
2286,5,10,2,2,2,2,20230410,36,2025-11-18 11:50:37
2287,5,10,8,2,2,3,20230410,16,2025-11-18 11:50:37
2288,6,44,15,2,2,4,20230410,5,2025-11-18 11:50:37
2289,6,44,2,2,2,5,20230410,4,2025-11-18 11:50:37
2290,6,44,2,2,2,6,20230410,4,2025-11-18 11:50:37
2291,6,12,2,2,2,7,20230410,10,2025-11-18 11:50:37
2292,5,11,2,2,2,8,20230410,55,2025-11-18 11:50:37
2293,5,11,8,2,2,9,20230410,81,2025-11-18 11:50:37
2294,10,10,1,2,2,10,20230410,150,2025-11-18 11:50:37
2295,10,10,8,2,2,11,20230410,202,2025-11-18 11:50:37
2296,7,9,8,2,2,12,20230410,230,2025-11-18 11:50:37
2297,8,8,15,2,1,13,20230410,263,2025-11-18 11:50:37
2298,30,7,6,2,1,14,20230410,281,2025-11-18 11:50:37
2299,30,6,7,2,1,15,20230410,297,2025-11-18 11:50:37
2300,24,7,9,2,2,16,20230410,288,2025-11-18 11:50:37
2301,24,7,6,2,2,17,20230410,236,2025-11-18 11:50:37
2302,30,6,6,2,1,18,20230410,240,2025-11-18 11:50:37
2303,30,6,6,2,1,19,20230410,131,2025-11-18 11:50:37
2304,8,8,8,2,1,20,20230410,92,2025-11-18 11:50:37
2305,9,9,6,2,1,21,20230410,95,2025-11-18 11:50:37
2306,9,11,3,2,1,22,20230410,57,2025-11-18 11:50:37
2307,8,9,12,2,1,23,20230410,32,2025-11-18 11:50:37
2308,28,9,10,2,1,0,20230411,23,2025-11-18 11:50:37
2309,8,11,4,2,1,1,20230411,4,2025-11-18 11:50:37
2310,8,11,4,2,1,2,20230411,9,2025-11-18 11:50:37
2311,8,11,6,2,1,4,20230411,1,2025-11-18 11:50:37
2312,8,11,6,2,1,5,20230411,13,2025-11-18 11:50:37
2313,8,12,7,2,2,6,20230411,61,2025-11-18 11:50:37
2314,30,9,7,2,2,7,20230411,176,2025-11-18 11:50:37
2315,24,9,4,2,2,8,20230411,314,2025-11-18 11:50:37
2316,25,83,4,2,2,9,20230411,165,2025-11-18 11:50:37
2317,25,83,5,2,2,10,20230411,96,2025-11-18 11:50:37
2318,27,63,5,2,2,11,20230411,104,2025-11-18 11:50:37
2319,27,63,10,2,2,12,20230411,134,2025-11-18 11:50:37
2320,32,28,13,2,2,13,20230411,139,2025-11-18 11:50:37
2321,38,48,12,2,2,14,20230411,145,2025-11-18 11:50:37
2322,36,38,19,2,1,15,20230411,141,2025-11-18 11:50:37
2323,36,38,19,2,1,16,20230411,235,2025-11-18 11:50:37
2324,36,38,19,2,1,17,20230411,452,2025-11-18 11:50:37
2325,38,34,14,2,1,18,20230411,383,2025-11-18 11:50:37
2326,38,34,11,2,1,19,20230411,284,2025-11-18 11:50:37
2327,34,15,19,2,1,20,20230411,166,2025-11-18 11:50:37
2328,31,54,3,2,1,21,20230411,158,2025-11-18 11:50:37
2329,32,21,4,2,2,22,20230411,91,2025-11-18 11:50:37
2330,26,55,1,2,3,23,20230411,54,2025-11-18 11:50:37
2331,33,21,15,2,2,0,20230412,24,2025-11-18 11:50:37
2332,33,21,2,2,2,1,20230412,13,2025-11-18 11:50:37
2333,27,46,8,2,2,2,20230412,14,2025-11-18 11:50:37
2334,26,35,8,2,2,3,20230412,1,2025-11-18 11:50:37
2335,25,27,8,2,2,4,20230412,6,2025-11-18 11:50:37
2336,29,32,8,2,2,5,20230412,16,2025-11-18 11:50:37
2337,29,32,4,2,2,6,20230412,58,2025-11-18 11:50:37
2338,29,32,7,2,2,7,20230412,189,2025-11-18 11:50:37
2339,28,9,14,2,3,8,20230412,226,2025-11-18 11:50:37
2340,8,11,16,2,3,9,20230412,54,2025-11-18 11:50:37
2341,30,8,13,2,3,10,20230412,40,2025-11-18 11:50:37
2342,24,6,12,2,1,11,20230412,49,2025-11-18 11:50:37
2343,25,27,18,2,2,12,20230412,92,2025-11-18 11:50:37
2344,29,32,4,2,3,13,20230412,106,2025-11-18 11:50:37
2345,30,8,4,2,2,14,20230412,44,2025-11-18 11:50:37
2346,28,6,19,2,2,15,20230412,78,2025-11-18 11:50:37
2347,28,6,14,2,2,16,20230412,99,2025-11-18 11:50:37
2348,9,6,7,2,3,17,20230412,291,2025-11-18 11:50:37
2349,9,6,7,2,3,18,20230412,224,2025-11-18 11:50:37
2350,7,8,4,2,2,19,20230412,130,2025-11-18 11:50:37
2351,7,8,4,2,2,20,20230412,103,2025-11-18 11:50:37
2352,7,8,6,2,2,21,20230412,84,2025-11-18 11:50:37
2353,10,11,5,2,2,22,20230412,54,2025-11-18 11:50:37
2354,10,11,3,2,2,23,20230412,39,2025-11-18 11:50:37
2355,10,12,5,2,2,0,20230413,15,2025-11-18 11:50:37
2356,10,12,5,2,2,1,20230413,1,2025-11-18 11:50:37
2357,10,12,5,2,3,2,20230413,2,2025-11-18 11:50:37
2358,10,11,10,2,3,3,20230413,2,2025-11-18 11:50:37
2359,10,11,10,2,3,4,20230413,3,2025-11-18 11:50:37
2360,5,11,3,2,3,5,20230413,5,2025-11-18 11:50:37
2361,5,11,7,2,3,6,20230413,34,2025-11-18 11:50:37
2362,6,12,7,2,3,7,20230413,70,2025-11-18 11:50:37
2363,5,11,6,2,3,8,20230413,164,2025-11-18 11:50:37
2364,5,11,7,2,2,9,20230413,65,2025-11-18 11:50:37
2365,10,10,6,2,2,10,20230413,46,2025-11-18 11:50:37
2366,7,8,6,2,2,11,20230413,61,2025-11-18 11:50:37
2367,7,8,3,2,3,12,20230413,95,2025-11-18 11:50:37
2368,9,6,6,2,2,13,20230413,61,2025-11-18 11:50:37
2369,7,6,3,2,2,14,20230413,106,2025-11-18 11:50:37
2370,9,7,4,2,2,15,20230413,81,2025-11-18 11:50:37
2371,8,69,4,2,1,16,20230413,142,2025-11-18 11:50:37
2372,8,69,5,2,1,17,20230413,309,2025-11-18 11:50:37
2373,9,52,14,2,1,18,20230413,321,2025-11-18 11:50:37
2374,9,52,3,2,1,19,20230413,175,2025-11-18 11:50:37
2375,9,52,3,2,1,20,20230413,126,2025-11-18 11:50:37
2376,7,69,9,2,1,21,20230413,117,2025-11-18 11:50:37
2377,7,69,6,2,1,22,20230413,99,2025-11-18 11:50:37
2378,10,13,8,2,1,23,20230413,62,2025-11-18 11:50:37
2379,5,5,8,2,1,0,20230414,21,2025-11-18 11:50:37
2380,5,5,7,2,1,1,20230414,10,2025-11-18 11:50:37
2381,6,5,8,2,1,2,20230414,3,2025-11-18 11:50:37
2382,11,1,8,2,1,3,20230414,2,2025-11-18 11:50:37
2383,11,5,1,2,1,4,20230414,9,2025-11-18 11:50:37
2384,11,5,2,2,1,5,20230414,14,2025-11-18 11:50:37
2385,11,5,15,2,1,6,20230414,70,2025-11-18 11:50:37
2386,5,14,1,2,1,7,20230414,193,2025-11-18 11:50:37
2387,7,53,9,2,1,8,20230414,337,2025-11-18 11:50:37
2388,8,34,8,2,1,9,20230414,170,2025-11-18 11:50:37
2389,30,34,6,2,1,10,20230414,89,2025-11-18 11:50:37
2390,24,50,9,2,1,11,20230414,115,2025-11-18 11:50:37
2391,29,17,8,2,1,12,20230414,145,2025-11-18 11:50:37
2392,25,39,7,2,1,13,20230414,159,2025-11-18 11:50:37
2393,25,24,2,2,1,14,20230414,137,2025-11-18 11:50:37
2394,27,62,2,2,1,15,20230414,142,2025-11-18 11:50:37
2395,27,61,15,2,1,16,20230414,202,2025-11-18 11:50:37
2396,27,41,1,2,1,17,20230414,388,2025-11-18 11:50:37
2397,25,25,1,2,1,18,20230414,337,2025-11-18 11:50:37
2398,29,26,1,2,1,19,20230414,259,2025-11-18 11:50:37
2399,30,34,6,2,1,20,20230414,169,2025-11-18 11:50:37
2400,8,31,8,2,1,21,20230414,145,2025-11-18 11:50:37
2401,28,29,15,2,1,22,20230414,104,2025-11-18 11:50:37
2402,8,30,15,2,1,23,20230414,47,2025-11-18 11:50:37
2403,9,69,1,2,1,0,20230415,27,2025-11-18 11:50:37
2404,9,52,1,2,1,1,20230415,15,2025-11-18 11:50:37
2405,10,5,1,2,1,2,20230415,18,2025-11-18 11:50:37
2406,10,5,1,2,1,3,20230415,3,2025-11-18 11:50:37
2407,5,8,2,2,1,4,20230415,3,2025-11-18 11:50:37
2408,6,1,15,2,1,5,20230415,13,2025-11-18 11:50:37
2409,6,1,2,2,1,6,20230415,47,2025-11-18 11:50:37
2410,10,13,9,2,1,7,20230415,149,2025-11-18 11:50:37
2411,9,52,5,2,1,8,20230415,300,2025-11-18 11:50:37
2412,30,29,6,2,1,9,20230415,178,2025-11-18 11:50:37
2413,30,29,6,2,1,10,20230415,122,2025-11-18 11:50:37
2414,24,29,6,2,1,11,20230415,136,2025-11-18 11:50:37
2415,24,29,4,2,1,12,20230415,200,2025-11-18 11:50:37
2416,29,36,3,2,1,13,20230415,180,2025-11-18 11:50:37
2417,29,36,3,2,1,14,20230415,163,2025-11-18 11:50:37
2418,29,36,11,2,1,15,20230415,162,2025-11-18 11:50:37
2419,24,29,16,2,1,16,20230415,243,2025-11-18 11:50:37
2420,30,31,14,2,2,17,20230415,331,2025-11-18 11:50:37
2421,8,69,14,2,2,18,20230415,263,2025-11-18 11:50:37
2422,7,6,14,2,1,19,20230415,209,2025-11-18 11:50:37
2423,10,5,10,2,2,20,20230415,118,2025-11-18 11:50:37
2424,10,5,5,2,2,21,20230415,102,2025-11-18 11:50:37
2425,5,8,14,2,2,22,20230415,80,2025-11-18 11:50:37
2426,6,1,6,2,2,23,20230415,64,2025-11-18 11:50:37
2427,6,1,7,2,2,0,20230416,43,2025-11-18 11:50:37
2428,6,10,4,2,2,1,20230416,33,2025-11-18 11:50:37
2429,6,10,8,2,2,2,20230416,24,2025-11-18 11:50:37
2430,6,10,9,2,2,3,20230416,14,2025-11-18 11:50:37
2431,6,10,7,2,2,4,20230416,5,2025-11-18 11:50:37
2432,5,10,4,2,2,5,20230416,4,2025-11-18 11:50:37
2433,10,8,10,2,3,6,20230416,10,2025-11-18 11:50:37
2434,10,8,13,2,2,7,20230416,21,2025-11-18 11:50:37
2435,10,10,12,2,3,8,20230416,45,2025-11-18 11:50:37
2436,10,12,5,2,3,9,20230416,29,2025-11-18 11:50:37
2437,7,11,14,2,3,10,20230416,22,2025-11-18 11:50:37
2438,7,11,11,2,3,11,20230416,31,2025-11-18 11:50:37
2439,8,9,20,2,2,12,20230416,32,2025-11-18 11:50:37
2440,8,11,19,2,3,13,20230416,58,2025-11-18 11:50:37
2441,24,83,20,2,3,14,20230416,63,2025-11-18 11:50:37
2442,24,83,20,2,3,15,20230416,78,2025-11-18 11:50:37
2443,30,9,18,2,3,16,20230416,33,2025-11-18 11:50:37
2444,30,9,20,2,3,17,20230416,15,2025-11-18 11:50:37
2445,30,11,14,2,2,18,20230416,38,2025-11-18 11:50:37
2446,24,11,13,2,2,19,20230416,71,2025-11-18 11:50:37
2447,9,11,7,2,3,20,20230416,53,2025-11-18 11:50:37
2448,9,11,1,2,2,21,20230416,14,2025-11-18 11:50:37
2449,7,12,1,2,3,22,20230416,24,2025-11-18 11:50:37
2450,9,6,4,2,2,23,20230416,35,2025-11-18 11:50:37
2451,9,6,4,2,2,0,20230417,33,2025-11-18 11:50:37
2452,7,69,7,2,1,1,20230417,31,2025-11-18 11:50:37
2453,10,52,6,2,1,2,20230417,29,2025-11-18 11:50:37
2454,10,14,8,2,1,3,20230417,25,2025-11-18 11:50:37
2455,6,5,15,2,1,4,20230417,7,2025-11-18 11:50:37
2456,6,13,9,2,1,5,20230417,3,2025-11-18 11:50:37
2457,6,14,11,2,1,6,20230417,8,2025-11-18 11:50:37
2458,6,21,12,2,1,7,20230417,16,2025-11-18 11:50:37
2459,5,16,14,2,1,8,20230417,43,2025-11-18 11:50:37
2460,10,22,4,2,1,9,20230417,102,2025-11-18 11:50:37
2461,7,19,11,2,1,10,20230417,211,2025-11-18 11:50:37
2462,8,49,13,2,1,11,20230417,304,2025-11-18 11:50:37
2463,8,42,14,2,1,12,20230417,354,2025-11-18 11:50:37
2464,30,47,14,2,1,13,20230417,343,2025-11-18 11:50:37
2465,24,47,14,2,1,14,20230417,361,2025-11-18 11:50:37
2466,29,26,19,2,1,15,20230417,388,2025-11-18 11:50:37
2467,29,25,12,2,1,16,20230417,343,2025-11-18 11:50:37
2468,25,25,11,2,1,17,20230417,306,2025-11-18 11:50:37
2469,25,25,14,2,1,18,20230417,277,2025-11-18 11:50:37
2470,25,25,5,2,1,19,20230417,210,2025-11-18 11:50:37
2471,24,43,6,2,1,20,20230417,141,2025-11-18 11:50:37
2472,30,17,6,2,1,21,20230417,83,2025-11-18 11:50:37
2473,30,18,15,2,1,22,20230417,70,2025-11-18 11:50:37
2474,9,69,9,2,1,23,20230417,56,2025-11-18 11:50:37
2475,8,20,2,2,1,0,20230418,39,2025-11-18 11:50:37
2476,8,20,8,2,1,1,20230418,19,2025-11-18 11:50:37
2477,7,69,15,2,1,2,20230418,16,2025-11-18 11:50:37
2478,7,52,15,2,1,3,20230418,7,2025-11-18 11:50:37
2479,10,10,9,2,1,4,20230418,6,2025-11-18 11:50:37
2480,10,5,2,2,1,5,20230418,16,2025-11-18 11:50:37
2481,10,8,1,2,1,6,20230418,54,2025-11-18 11:50:37
2482,8,31,1,2,1,7,20230418,168,2025-11-18 11:50:37
2483,8,31,1,2,1,8,20230418,297,2025-11-18 11:50:37
2484,30,29,15,2,2,9,20230418,169,2025-11-18 11:50:37
2485,24,29,15,2,2,10,20230418,109,2025-11-18 11:50:37
2486,29,36,2,2,2,11,20230418,123,2025-11-18 11:50:37
2487,25,37,2,2,2,12,20230418,184,2025-11-18 11:50:37
2488,25,37,9,2,2,13,20230418,169,2025-11-18 11:50:37
2489,26,37,6,2,2,14,20230418,144,2025-11-18 11:50:37
2490,27,22,6,2,2,15,20230418,176,2025-11-18 11:50:37
2491,27,16,4,2,1,16,20230418,205,2025-11-18 11:50:37
2492,26,37,4,2,1,17,20230418,428,2025-11-18 11:50:37
2493,32,62,12,2,1,18,20230418,362,2025-11-18 11:50:37
2494,25,16,3,2,1,19,20230418,286,2025-11-18 11:50:37
2495,27,40,5,2,1,20,20230418,165,2025-11-18 11:50:37
2496,25,39,4,2,1,21,20230418,151,2025-11-18 11:50:37
2497,24,29,4,2,1,22,20230418,90,2025-11-18 11:50:37
2498,30,30,3,2,1,23,20230418,46,2025-11-18 11:50:37
2499,30,29,7,2,1,0,20230419,25,2025-11-18 11:50:37
2500,8,31,7,2,1,1,20230419,7,2025-11-18 11:50:37
2501,8,69,4,2,1,2,20230419,13,2025-11-18 11:50:37
2502,28,31,7,2,1,3,20230419,3,2025-11-18 11:50:37
2503,8,69,2,2,1,4,20230419,5,2025-11-18 11:50:37
2504,8,7,6,2,2,5,20230419,18,2025-11-18 11:50:37
2505,28,69,1,2,2,6,20230419,65,2025-11-18 11:50:37
2506,24,29,1,2,2,7,20230419,188,2025-11-18 11:50:37
2507,30,32,8,2,2,8,20230419,351,2025-11-18 11:50:37
2508,24,31,2,2,3,9,20230419,162,2025-11-18 11:50:37
2509,30,7,7,2,2,10,20230419,75,2025-11-18 11:50:37
2510,29,32,9,2,2,11,20230419,72,2025-11-18 11:50:37
2511,29,27,2,2,2,12,20230419,103,2025-11-18 11:50:37
2512,29,32,7,2,2,13,20230419,129,2025-11-18 11:50:37
2513,29,27,6,2,2,14,20230419,107,2025-11-18 11:50:37
2514,29,56,9,2,2,15,20230419,127,2025-11-18 11:50:37
2515,25,36,5,2,1,16,20230419,192,2025-11-18 11:50:37
2516,25,55,15,2,1,17,20230419,411,2025-11-18 11:50:37
2517,29,27,8,2,2,18,20230419,421,2025-11-18 11:50:37
2518,30,7,6,2,2,19,20230419,276,2025-11-18 11:50:37
2519,30,7,7,2,2,20,20230419,168,2025-11-18 11:50:37
2520,30,7,8,2,2,21,20230419,122,2025-11-18 11:50:37
2521,28,6,2,2,1,22,20230419,112,2025-11-18 11:50:37
2522,8,9,2,2,1,23,20230419,52,2025-11-18 11:50:37
2523,9,9,8,2,1,0,20230420,33,2025-11-18 11:50:37
2524,7,11,9,2,1,1,20230420,7,2025-11-18 11:50:37
2525,7,11,9,2,1,2,20230420,2,2025-11-18 11:50:37
2526,7,11,1,2,1,3,20230420,2,2025-11-18 11:50:37
2527,10,12,15,2,1,4,20230420,9,2025-11-18 11:50:37
2528,10,11,6,2,1,5,20230420,15,2025-11-18 11:50:37
2529,7,11,9,2,1,6,20230420,64,2025-11-18 11:50:37
2530,9,11,1,2,1,7,20230420,237,2025-11-18 11:50:37
2531,33,28,18,2,1,8,20230420,396,2025-11-18 11:50:37
2532,31,54,4,2,1,9,20230420,197,2025-11-18 11:50:37
2533,33,28,2,2,1,10,20230420,131,2025-11-18 11:50:37
2534,33,28,2,2,1,11,20230420,118,2025-11-18 11:50:37
2535,35,38,14,2,1,12,20230420,145,2025-11-18 11:50:37
2536,35,38,14,2,1,13,20230420,177,2025-11-18 11:50:37
2537,36,23,18,2,1,14,20230420,148,2025-11-18 11:50:37
2538,37,24,12,2,2,15,20230420,145,2025-11-18 11:50:37
2539,37,24,12,2,2,16,20230420,255,2025-11-18 11:50:37
2540,36,39,13,2,2,17,20230420,432,2025-11-18 11:50:37
2541,36,25,12,2,1,18,20230420,441,2025-11-18 11:50:37
2542,35,26,3,2,1,19,20230420,383,2025-11-18 11:50:37
2543,34,26,15,2,1,20,20230420,225,2025-11-18 11:50:37
2544,31,43,4,2,1,21,20230420,172,2025-11-18 11:50:37
2545,33,49,3,2,1,22,20230420,117,2025-11-18 11:50:37
2546,27,23,10,2,1,23,20230420,93,2025-11-18 11:50:37
2547,25,22,12,2,1,0,20230421,44,2025-11-18 11:50:37
2548,24,50,7,2,1,1,20230421,26,2025-11-18 11:50:37
2549,30,17,14,2,1,2,20230421,13,2025-11-18 11:50:37
2550,8,34,18,2,2,3,20230421,7,2025-11-18 11:50:37
2551,9,48,11,2,2,4,20230421,6,2025-11-18 11:50:37
2552,7,48,17,2,2,5,20230421,14,2025-11-18 11:50:37
2553,10,53,20,2,2,6,20230421,75,2025-11-18 11:50:37
2554,7,20,18,2,2,7,20230421,198,2025-11-18 11:50:37
2555,10,21,16,2,2,8,20230421,365,2025-11-18 11:50:37
2556,7,20,4,2,2,9,20230421,196,2025-11-18 11:50:37
2557,7,19,12,2,1,10,20230421,98,2025-11-18 11:50:37
2558,9,49,4,2,1,11,20230421,133,2025-11-18 11:50:37
2559,8,42,9,2,1,12,20230421,199,2025-11-18 11:50:37
2560,28,40,10,2,1,13,20230421,177,2025-11-18 11:50:37
2561,30,47,14,2,1,14,20230421,228,2025-11-18 11:50:37
2562,24,45,13,2,1,15,20230421,235,2025-11-18 11:50:37
2563,24,58,12,2,1,16,20230421,294,2025-11-18 11:50:37
2564,30,45,9,2,1,17,20230421,481,2025-11-18 11:50:37
2565,30,60,4,2,1,18,20230421,452,2025-11-18 11:50:37
2566,8,41,4,2,1,19,20230421,324,2025-11-18 11:50:37
2567,9,25,8,2,1,20,20230421,204,2025-11-18 11:50:37
2568,7,20,6,2,1,21,20230421,184,2025-11-18 11:50:37
2569,7,42,2,2,1,22,20230421,137,2025-11-18 11:50:37
2570,10,22,15,2,1,23,20230421,99,2025-11-18 11:50:37
2571,6,52,6,2,1,0,20230422,33,2025-11-18 11:50:37
2572,6,46,3,2,1,1,20230422,24,2025-11-18 11:50:37
2573,6,46,5,2,1,2,20230422,9,2025-11-18 11:50:37
2574,6,46,5,2,1,3,20230422,2,2025-11-18 11:50:37
2575,11,46,4,2,1,4,20230422,3,2025-11-18 11:50:37
2576,11,46,7,2,1,5,20230422,16,2025-11-18 11:50:37
2577,11,46,4,2,1,6,20230422,49,2025-11-18 11:50:37
2578,11,46,4,2,2,7,20230422,180,2025-11-18 11:50:37
2579,11,46,3,2,2,8,20230422,346,2025-11-18 11:50:37
2580,11,54,5,2,3,9,20230422,195,2025-11-18 11:50:37
2581,6,52,6,2,2,10,20230422,136,2025-11-18 11:50:37
2582,11,14,6,2,3,11,20230422,106,2025-11-18 11:50:37
2583,11,5,8,2,3,12,20230422,80,2025-11-18 11:50:37
2584,11,10,6,2,3,13,20230422,40,2025-11-18 11:50:37
2585,11,10,3,2,3,14,20230422,36,2025-11-18 11:50:37
2586,11,10,6,2,3,15,20230422,75,2025-11-18 11:50:37
2587,11,10,8,2,3,16,20230422,62,2025-11-18 11:50:37
2588,4,44,7,2,3,17,20230422,69,2025-11-18 11:50:37
2589,4,44,7,2,3,18,20230422,51,2025-11-18 11:50:37
2590,4,44,7,2,3,19,20230422,55,2025-11-18 11:50:37
2591,4,10,7,2,3,20,20230422,47,2025-11-18 11:50:37
2592,12,44,9,2,3,21,20230422,28,2025-11-18 11:50:37
2593,12,12,8,2,3,22,20230422,24,2025-11-18 11:50:37
2594,4,44,15,2,3,23,20230422,17,2025-11-18 11:50:37
2595,4,12,6,2,2,0,20230423,18,2025-11-18 11:50:37
2596,4,12,6,2,2,1,20230423,16,2025-11-18 11:50:37
2597,4,12,8,2,3,2,20230423,17,2025-11-18 11:50:37
2598,4,12,2,2,3,3,20230423,4,2025-11-18 11:50:37
2599,11,12,1,2,3,4,20230423,5,2025-11-18 11:50:37
2600,11,12,1,2,3,5,20230423,7,2025-11-18 11:50:37
2601,11,12,9,2,2,6,20230423,11,2025-11-18 11:50:37
2602,11,12,9,2,3,7,20230423,19,2025-11-18 11:50:37
2603,6,12,3,2,2,8,20230423,47,2025-11-18 11:50:37
2604,5,11,5,2,2,9,20230423,68,2025-11-18 11:50:37
2605,7,9,7,2,2,10,20230423,129,2025-11-18 11:50:37
2606,8,9,7,2,2,11,20230423,232,2025-11-18 11:50:37
2607,24,83,13,2,1,12,20230423,291,2025-11-18 11:50:37
2608,24,83,14,2,1,13,20230423,312,2025-11-18 11:50:37
2609,26,84,12,2,1,14,20230423,391,2025-11-18 11:50:37
2610,27,63,14,2,1,15,20230423,397,2025-11-18 11:50:37
2611,27,63,4,2,1,16,20230423,426,2025-11-18 11:50:37
2612,27,63,10,2,1,17,20230423,383,2025-11-18 11:50:37
2613,26,84,6,2,1,18,20230423,376,2025-11-18 11:50:37
2614,25,83,4,2,1,19,20230423,283,2025-11-18 11:50:37
2615,29,9,3,2,2,20,20230423,183,2025-11-18 11:50:37
2616,25,83,4,2,2,21,20230423,135,2025-11-18 11:50:37
2617,26,84,3,2,2,22,20230423,169,2025-11-18 11:50:37
2618,29,9,9,2,2,23,20230423,117,2025-11-18 11:50:37
2619,24,83,7,2,1,0,20230424,96,2025-11-18 11:50:37
2620,30,9,6,2,1,1,20230424,54,2025-11-18 11:50:37
2621,30,9,6,2,1,2,20230424,72,2025-11-18 11:50:37
2622,30,11,2,2,1,3,20230424,24,2025-11-18 11:50:37
2623,30,11,2,2,1,4,20230424,5,2025-11-18 11:50:37
2624,30,11,2,2,1,5,20230424,12,2025-11-18 11:50:37
2625,30,12,1,2,2,6,20230424,13,2025-11-18 11:50:37
2626,30,12,1,2,2,7,20230424,27,2025-11-18 11:50:37
2627,24,11,7,2,1,8,20230424,80,2025-11-18 11:50:37
2628,25,9,3,2,1,9,20230424,177,2025-11-18 11:50:37
2629,27,84,9,2,1,10,20230424,289,2025-11-18 11:50:37
2630,31,56,8,2,1,11,20230424,317,2025-11-18 11:50:37
2631,34,56,3,2,1,12,20230424,388,2025-11-18 11:50:37
2632,35,53,4,2,1,13,20230424,441,2025-11-18 11:50:37
2633,35,48,10,2,1,14,20230424,420,2025-11-18 11:50:37
2634,31,54,3,2,1,15,20230424,369,2025-11-18 11:50:37
2635,36,38,14,2,1,16,20230424,359,2025-11-18 11:50:37
2636,31,56,5,2,1,17,20230424,331,2025-11-18 11:50:37
2637,32,28,9,2,1,18,20230424,270,2025-11-18 11:50:37
2638,27,83,4,2,3,19,20230424,194,2025-11-18 11:50:37
2639,27,83,4,2,3,20,20230424,105,2025-11-18 11:50:37
2640,29,11,9,2,3,21,20230424,61,2025-11-18 11:50:37
2641,29,12,9,2,3,22,20230424,45,2025-11-18 11:50:37
2642,29,12,2,2,3,23,20230424,42,2025-11-18 11:50:37
2643,24,12,1,2,3,0,20230425,12,2025-11-18 11:50:37
2644,29,12,2,2,1,1,20230425,10,2025-11-18 11:50:37
2645,29,12,2,2,1,2,20230425,10,2025-11-18 11:50:37
2646,30,12,15,2,2,3,20230425,10,2025-11-18 11:50:37
2647,24,12,1,2,2,4,20230425,5,2025-11-18 11:50:37
2648,8,12,1,2,2,5,20230425,17,2025-11-18 11:50:37
2649,30,12,1,2,2,6,20230425,66,2025-11-18 11:50:37
2650,24,12,2,2,2,7,20230425,196,2025-11-18 11:50:37
2651,25,9,15,2,1,8,20230425,353,2025-11-18 11:50:37
2652,27,83,8,2,1,9,20230425,174,2025-11-18 11:50:37
2653,32,63,7,2,1,10,20230425,125,2025-11-18 11:50:37
2654,32,63,7,2,1,11,20230425,147,2025-11-18 11:50:37
2655,31,33,3,2,1,12,20230425,188,2025-11-18 11:50:37
2656,35,56,7,2,1,13,20230425,203,2025-11-18 11:50:37
2657,38,48,7,2,1,14,20230425,146,2025-11-18 11:50:37
2658,36,34,7,2,1,15,20230425,175,2025-11-18 11:50:37
2659,35,48,12,2,1,16,20230425,239,2025-11-18 11:50:37
2660,35,48,5,2,1,17,20230425,521,2025-11-18 11:50:37
2661,34,15,12,2,1,18,20230425,499,2025-11-18 11:50:37
2662,31,15,10,2,1,19,20230425,382,2025-11-18 11:50:37
2663,31,54,4,2,1,20,20230425,237,2025-11-18 11:50:37
2664,33,28,3,2,1,21,20230425,190,2025-11-18 11:50:37
2665,27,63,5,2,1,22,20230425,106,2025-11-18 11:50:37
2666,26,84,4,2,1,23,20230425,62,2025-11-18 11:50:37
2667,33,28,4,2,1,0,20230426,27,2025-11-18 11:50:37
2668,33,63,4,2,1,1,20230426,21,2025-11-18 11:50:37
2669,25,83,10,2,1,2,20230426,26,2025-11-18 11:50:37
2670,29,9,4,2,1,3,20230426,21,2025-11-18 11:50:37
2671,25,83,3,2,1,4,20230426,6,2025-11-18 11:50:37
2672,29,9,3,2,1,5,20230426,16,2025-11-18 11:50:37
2673,25,9,7,2,1,6,20230426,80,2025-11-18 11:50:37
2674,26,83,5,2,1,7,20230426,270,2025-11-18 11:50:37
